region,group,scenario,2022,2030,2040,2050
MAR,2,high,557591.3804557485,557591.3804557485,557591.3804557485,557591.3804557485
MAR,3,high,506750.63850993704,506750.63850993704,506750.63850993704,506750.63850993704
MAR,4,high,834818.5013132672,834818.5013132672,834818.5013132672,834818.5013132672
MAR,5,high,1308207.328158902,1308207.328158902,1308207.328158902,1308207.328158902
MAR,6,high,4730789.624896711,4730789.624896711,4730789.624896711,4730789.624896711
MAR,7,high,2763253.473434022,2763253.473434022,2763253.473434022,2763253.473434022
MAR,8,high,3648994.7975555053,3648994.7975555053,3648994.7975555053,3648994.7975555053
MAR,9,high,10145110.282220397,10145110.282220397,10145110.282220397,10145110.282220397
NGA,0,high,6352175.498467168,6352175.498467168,6352175.498467168,6352175.498467168
NGA,1,high,18180937.666574698,18180937.666574698,18180937.666574698,18180937.666574698
NGA,2,high,22078127.2670342,22078127.2670342,22078127.2670342,22078127.2670342
NGA,3,high,16737228.664580666,16737228.664580666,16737228.664580666,16737228.664580666
NGA,4,high,8179760.9619974885,8179760.9619974885,8179760.9619974885,8179760.9619974885
NGA,5,high,9493837.481500646,9493837.481500646,9493837.481500646,9493837.481500646
NGA,6,high,12775646.058264326,12775646.058264326,12775646.058264326,12775646.058264326
NGA,7,high,18958908.812706575,18958908.812706575,18958908.812706575,18958908.812706575
NGA,8,high,23159397.43935728,23159397.43935728,23159397.43935728,23159397.43935728
NGA,9,high,41171730.22123812,41171730.22123812,41171730.22123812,41171730.22123812
PER,0,high,2079633.9150725896,2079633.9150725896,2079633.9150725896,2079633.9150725896
PER,1,high,2410693.149583399,2410693.149583399,2410693.149583399,2410693.149583399
PER,2,high,3558026.279931452,3558026.279931452,3558026.279931452,3558026.279931452
PER,3,high,6038134.492761205,6038134.492761205,6038134.492761205,6038134.492761205
PER,4,high,4406784.811708168,4406784.811708168,4406784.811708168,4406784.811708168
PER,5,high,7390278.451852013,7390278.451852013,7390278.451852013,7390278.451852013
PER,6,high,1155683.8479824003,1155683.8479824003,1155683.8479824003,1155683.8479824003
PER,7,high,516660.9941747596,516660.9941747596,516660.9941747596,516660.9941747596
PER,8,high,507966.82358195214,507966.82358195214,507966.82358195214,507966.82358195214
PER,9,high,1131088.2678986771,1131088.2678986771,1131088.2678986771,1131088.2678986771
ZAF,0,high,1266536.7208874659,1266536.7208874659,1266536.7208874659,1266536.7208874659
ZAF,1,high,1338164.8528854372,1338164.8528854372,1338164.8528854372,1338164.8528854372
ZAF,2,high,3110462.9596166215,3110462.9596166215,3110462.9596166215,3110462.9596166215
ZAF,3,high,1644451.756072094,1644451.756072094,1644451.756072094,1644451.756072094
ZAF,4,high,5307669.021881123,5307669.021881123,5307669.021881123,5307669.021881123
ZAF,5,high,8536574.493213626,8536574.493213626,8536574.493213626,8536574.493213626
ZAF,6,high,9288203.782160273,9288203.782160273,9288203.782160273,9288203.782160273
ZAF,7,high,6115284.947880548,6115284.947880548,6115284.947880548,6115284.947880548
ZAF,8,high,7376111.88749479,7376111.88749479,7376111.88749479,7376111.88749479
ZAF,9,high,21831023.726797257,21831023.726797257,21831023.726797257,21831023.726797257
CHL,0,low,105417.99149604721,105417.99149604721,105417.99149604721,105417.99149604721
CHL,1,low,384485.55854336545,384485.55854336545,384485.55854336545,384485.55854336545
CHL,2,low,7162367.268766336,7162367.268766336,7162367.268766336,7162367.268766336
CHL,3,low,3439498.108323848,3439498.108323848,3439498.108323848,3439498.108323848
CHL,4,low,4040038.1457040887,4040038.1457040887,4040038.1457040887,4040038.1457040887
CHL,5,low,871510.6154120454,871510.6154120454,871510.6154120454,871510.6154120454
CHL,6,low,764164.0517568861,764164.0517568861,764164.0517568861,764164.0517568861
CHL,7,low,901094.553309259,901094.553309259,901094.553309259,901094.553309259
CHL,8,low,43967.422917858145,43967.422917858145,43967.422917858145,43967.422917858145
CHL,9,low,3561.1381506425814,3561.1381506425814,3561.1381506425814,3561.1381506425814
COL,0,low,5039344.6316761635,5039344.6316761635,5039344.6316761635,5039344.6316761635
COL,1,low,7710131.145989798,7710131.145989798,7710131.145989798,7710131.145989798
COL,2,low,5918990.592100687,5918990.592100687,5918990.592100687,5918990.592100687
COL,3,low,2223562.2176308427,2223562.2176308427,2223562.2176308427,2223562.2176308427
COL,4,low,5448096.408549279,5448096.408549279,5448096.408549279,5448096.408549279
COL,5,low,1547538.0777766602,1547538.0777766602,1547538.0777766602,1547538.0777766602
COL,6,low,6336977.938680717,6336977.938680717,6336977.938680717,6336977.938680717
COL,7,low,382705.4811647417,382705.4811647417,382705.4811647417,382705.4811647417
COL,8,low,814945.1786788836,814945.1786788836,814945.1786788836,814945.1786788836
COL,9,low,2411757.540978321,2411757.540978321,2411757.540978321,2411757.540978321
EGY,0,low,59974.57029625403,59974.57029625403,59974.57029625403,59974.57029625403
EGY,1,low,214018.2953903154,214018.2953903154,214018.2953903154,214018.2953903154
EGY,2,low,71087.97689669656,71087.97689669656,71087.97689669656,71087.97689669656
EGY,3,low,214021.29236787139,214021.29236787139,214021.29236787139,214021.29236787139
EGY,4,low,293656.4515177777,293656.4515177777,293656.4515177777,293656.4515177777
EGY,5,low,1677016.0143144908,1677016.0143144908,1677016.0143144908,1677016.0143144908
EGY,6,low,7079734.890450281,7079734.890450281,7079734.890450281,7079734.890450281
EGY,7,low,854126.2110168032,854126.2110168032,854126.2110168032,854126.2110168032
EGY,8,low,10954059.540540975,10954059.540540975,10954059.540540975,10954059.540540975
EGY,9,low,49660622.16129976,49660622.16129976,49660622.16129976,49660622.16129976
KEN,0,low,1537133.0818945712,1537133.0818945712,1537133.0818945712,1537133.0818945712
KEN,1,low,1603504.80413373,1603504.80413373,1603504.80413373,1603504.80413373
KEN,2,low,4533373.998567134,4533373.998567134,4533373.998567134,4533373.998567134
KEN,3,low,12164409.445176393,12164409.445176393,12164409.445176393,12164409.445176393
KEN,4,low,7801700.914850018,7801700.914850018,7801700.914850018,7801700.914850018
KEN,5,low,2563786.43969506,2563786.43969506,2563786.43969506,2563786.43969506
KEN,6,low,9495290.50347088,9495290.50347088,9495290.50347088,9495290.50347088
KEN,7,low,9062021.160922159,9062021.160922159,9062021.160922159,9062021.160922159
KEN,8,low,5393577.06304541,5393577.06304541,5393577.06304541,5393577.06304541
KEN,9,low,9421957.318748621,9421957.318748621,9421957.318748621,9421957.318748621
KOR,0,low,1074494.2922023726,1074494.2922023726,1074494.2922023726,1074494.2922023726
KOR,1,low,2539270.670367654,2539270.670367654,2539270.670367654,2539270.670367654
KOR,2,low,2753232.228710818,2753232.228710818,2753232.228710818,2753232.228710818
KOR,3,low,5051016.6475732345,5051016.6475732345,5051016.6475732345,5051016.6475732345
KOR,4,low,3169842.9360929634,3169842.9360929634,3169842.9360929634,3169842.9360929634
KOR,5,low,6784516.576515818,6784516.576515818,6784516.576515818,6784516.576515818
KOR,6,low,10097725.550842788,10097725.550842788,10097725.550842788,10097725.550842788
KOR,7,low,5345870.134944074,5345870.134944074,5345870.134944074,5345870.134944074
KOR,8,low,2159529.8299950026,2159529.8299950026,2159529.8299950026,2159529.8299950026
KOR,9,low,2869902.4050366473,2869902.4050366473,2869902.4050366473,2869902.4050366473
MAR,0,low,401369.0139483049,401369.0139483049,401369.0139483049,401369.0139483049
MAR,1,low,430227.2846630789,430227.2846630789,430227.2846630789,430227.2846630789
MAR,2,low,557591.3804557485,557591.3804557485,557591.3804557485,557591.3804557485
MAR,3,low,506750.63850993704,506750.63850993704,506750.63850993704,506750.63850993704
MAR,4,low,834818.5013132672,834818.5013132672,834818.5013132672,834818.5013132672
MAR,5,low,1308207.328158902,1308207.328158902,1308207.328158902,1308207.328158902
MAR,6,low,4730789.624896711,4730789.624896711,4730789.624896711,4730789.624896711
MAR,7,low,2763253.473434022,2763253.473434022,2763253.473434022,2763253.473434022
MAR,8,low,3648994.7975555053,3648994.7975555053,3648994.7975555053,3648994.7975555053
MAR,9,low,10145110.282220397,10145110.282220397,10145110.282220397,10145110.282220397
NGA,0,low,6352175.498467168,6352175.498467168,6352175.498467168,6352175.498467168
NGA,1,low,18180937.666574698,18180937.666574698,18180937.666574698,18180937.666574698
NGA,2,low,22078127.2670342,22078127.2670342,22078127.2670342,22078127.2670342
NGA,3,low,16737228.664580666,16737228.664580666,16737228.664580666,16737228.664580666
NGA,4,low,8179760.9619974885,8179760.9619974885,8179760.9619974885,8179760.9619974885
NGA,5,low,9493837.481500646,9493837.481500646,9493837.481500646,9493837.481500646
NGA,6,low,12775646.058264326,12775646.058264326,12775646.058264326,12775646.058264326
NGA,7,low,18958908.812706575,18958908.812706575,18958908.812706575,18958908.812706575
NGA,8,low,23159397.43935728,23159397.43935728,23159397.43935728,23159397.43935728
NGA,9,low,41171730.22123812,41171730.22123812,41171730.22123812,41171730.22123812
PER,0,low,2079633.9150725896,2079633.9150725896,2079633.9150725896,2079633.9150725896
PER,1,low,2410693.149583399,2410693.149583399,2410693.149583399,2410693.149583399
PER,2,low,3558026.279931452,3558026.279931452,3558026.279931452,3558026.279931452
PER,3,low,6038134.492761205,6038134.492761205,6038134.492761205,6038134.492761205
PER,4,low,4406784.811708168,4406784.811708168,4406784.811708168,4406784.811708168
PER,5,low,7390278.451852013,7390278.451852013,7390278.451852013,7390278.451852013
PER,6,low,1155683.8479824003,1155683.8479824003,1155683.8479824003,1155683.8479824003
PER,7,low,516660.9941747596,516660.9941747596,516660.9941747596,516660.9941747596
PER,8,low,507966.82358195214,507966.82358195214,507966.82358195214,507966.82358195214
PER,9,low,1131088.2678986771,1131088.2678986771,1131088.2678986771,1131088.2678986771
ZAF,0,low,1266536.7208874659,1266536.7208874659,1266536.7208874659,1266536.7208874659
ZAF,1,low,1338164.8528854372,1338164.8528854372,1338164.8528854372,1338164.8528854372
ZAF,2,low,3110462.9596166215,3110462.9596166215,3110462.9596166215,3110462.9596166215
ZAF,3,low,1644451.756072094,1644451.756072094,1644451.756072094,1644451.756072094
ZAF,4,low,5307669.021881123,5307669.021881123,5307669.021881123,5307669.021881123
ZAF,5,low,8536574.493213626,8536574.493213626,8536574.493213626,8536574.493213626
ZAF,6,low,9288203.782160273,9288203.782160273,9288203.782160273,9288203.782160273
ZAF,7,low,6115284.947880548,6115284.947880548,6115284.947880548,6115284.947880548
ZAF,8,low,7376111.88749479,7376111.88749479,7376111.88749479,7376111.88749479
ZAF,9,low,21831023.726797257,21831023.726797257,21831023.726797257,21831023.726797257
CHL,0,medium,105417.99149604721,105417.99149604721,105417.99149604721,105417.99149604721
CHL,1,medium,384485.55854336545,384485.55854336545,384485.55854336545,384485.55854336545
CHL,2,medium,7162367.268766336,7162367.268766336,7162367.268766336,7162367.268766336
CHL,3,medium,3439498.108323848,3439498.108323848,3439498.108323848,3439498.108323848
CHL,4,medium,4040038.1457040887,4040038.1457040887,4040038.1457040887,4040038.1457040887
CHL,5,medium,871510.6154120454,871510.6154120454,871510.6154120454,871510.6154120454
CHL,6,medium,764164.0517568861,764164.0517568861,764164.0517568861,764164.0517568861
CHL,7,medium,901094.553309259,901094.553309259,901094.553309259,901094.553309259
CHL,8,medium,43967.422917858145,43967.422917858145,43967.422917858145,43967.422917858145
CHL,9,medium,3561.1381506425814,3561.1381506425814,3561.1381506425814,3561.1381506425814
COL,0,medium,5039344.6316761635,5039344.6316761635,5039344.6316761635,5039344.6316761635
COL,1,medium,7710131.145989798,7710131.145989798,7710131.145989798,7710131.145989798
COL,2,medium,5918990.592100687,5918990.592100687,5918990.592100687,5918990.592100687
COL,3,medium,2223562.2176308427,2223562.2176308427,2223562.2176308427,2223562.2176308427
COL,4,medium,5448096.408549279,5448096.408549279,5448096.408549279,5448096.408549279
COL,5,medium,1547538.0777766602,1547538.0777766602,1547538.0777766602,1547538.0777766602
COL,6,medium,6336977.938680717,6336977.938680717,6336977.938680717,6336977.938680717
COL,7,medium,382705.4811647417,382705.4811647417,382705.4811647417,382705.4811647417
COL,8,medium,814945.1786788836,814945.1786788836,814945.1786788836,814945.1786788836
COL,9,medium,2411757.540978321,2411757.540978321,2411757.540978321,2411757.540978321
EGY,0,medium,59974.57029625403,59974.57029625403,59974.57029625403,59974.57029625403
EGY,1,medium,214018.2953903154,214018.2953903154,214018.2953903154,214018.2953903154
EGY,2,medium,71087.97689669656,71087.97689669656,71087.97689669656,71087.97689669656
EGY,3,medium,214021.29236787139,214021.29236787139,214021.29236787139,214021.29236787139
EGY,4,medium,293656.4515177777,293656.4515177777,293656.4515177777,293656.4515177777
EGY,5,medium,1677016.0143144908,1677016.0143144908,1677016.0143144908,1677016.0143144908
EGY,6,medium,7079734.890450281,7079734.890450281,7079734.890450281,7079734.890450281
EGY,7,medium,854126.2110168032,854126.2110168032,854126.2110168032,854126.2110168032
EGY,8,medium,10954059.540540975,10954059.540540975,10954059.540540975,10954059.540540975
EGY,9,medium,49660622.16129976,49660622.16129976,49660622.16129976,49660622.16129976
KEN,0,medium,1537133.0818945712,1537133.0818945712,1537133.0818945712,1537133.0818945712
KEN,1,medium,1603504.80413373,1603504.80413373,1603504.80413373,1603504.80413373
KEN,2,medium,4533373.998567134,4533373.998567134,4533373.998567134,4533373.998567134
KEN,3,medium,12164409.445176393,12164409.445176393,12164409.445176393,12164409.445176393
KEN,4,medium,7801700.914850018,7801700.914850018,7801700.914850018,7801700.914850018
KEN,5,medium,2563786.43969506,2563786.43969506,2563786.43969506,2563786.43969506
KEN,6,medium,9495290.50347088,9495290.50347088,9495290.50347088,9495290.50347088
KEN,7,medium,9062021.160922159,9062021.160922159,9062021.160922159,9062021.160922159
KEN,8,medium,5393577.06304541,5393577.06304541,5393577.06304541,5393577.06304541
KEN,9,medium,9421957.318748621,9421957.318748621,9421957.318748621,9421957.318748621
KOR,0,medium,1074494.2922023726,1074494.2922023726,1074494.2922023726,1074494.2922023726
KOR,1,medium,2539270.670367654,2539270.670367654,2539270.670367654,2539270.670367654
KOR,2,medium,2753232.228710818,2753232.228710818,2753232.228710818,2753232.228710818
KOR,3,medium,5051016.6475732345,5051016.6475732345,5051016.6475732345,5051016.6475732345
KOR,4,medium,3169842.9360929634,3169842.9360929634,3169842.9360929634,3169842.9360929634
KOR,5,medium,6784516.576515818,6784516.576515818,6784516.576515818,6784516.576515818
KOR,6,medium,10097725.550842788,10097725.550842788,10097725.550842788,10097725.550842788
KOR,7,medium,5345870.134944074,5345870.134944074,5345870.134944074,5345870.134944074
KOR,8,medium,2159529.8299950026,2159529.8299950026,2159529.8299950026,2159529.8299950026
KOR,9,medium,2869902.4050366473,2869902.4050366473,2869902.4050366473,2869902.4050366473
MAR,0,medium,401369.0139483049,401369.0139483049,401369.0139483049,401369.0139483049
MAR,1,medium,430227.2846630789,430227.2846630789,430227.2846630789,430227.2846630789
MAR,2,medium,557591.3804557485,557591.3804557485,557591.3804557485,557591.3804557485
MAR,3,medium,506750.63850993704,506750.63850993704,506750.63850993704,506750.63850993704
MAR,4,medium,834818.5013132672,834818.5013132672,834818.5013132672,834818.5013132672
MAR,5,medium,1308207.328158902,1308207.328158902,1308207.328158902,1308207.328158902
MAR,6,medium,4730789.624896711,4730789.624896711,4730789.624896711,4730789.624896711
MAR,7,medium,2763253.473434022,2763253.473434022,2763253.473434022,2763253.473434022
MAR,8,medium,3648994.7975555053,3648994.7975555053,3648994.7975555053,3648994.7975555053
MAR,9,medium,10145110.282220397,10145110.282220397,10145110.282220397,10145110.282220397
NGA,0,medium,6352175.498467168,6352175.498467168,6352175.498467168,6352175.498467168
NGA,1,medium,18180937.666574698,18180937.666574698,18180937.666574698,18180937.666574698
NGA,2,medium,22078127.2670342,22078127.2670342,22078127.2670342,22078127.2670342
NGA,3,medium,16737228.664580666,16737228.664580666,16737228.664580666,16737228.664580666
NGA,4,medium,8179760.9619974885,8179760.9619974885,8179760.9619974885,8179760.9619974885
NGA,5,medium,9493837.481500646,9493837.481500646,9493837.481500646,9493837.481500646
NGA,6,medium,12775646.058264326,12775646.058264326,12775646.058264326,12775646.058264326
NGA,7,medium,18958908.812706575,18958908.812706575,18958908.812706575,18958908.812706575
NGA,8,medium,23159397.43935728,23159397.43935728,23159397.43935728,23159397.43935728
NGA,9,medium,41171730.22123812,41171730.22123812,41171730.22123812,41171730.22123812
PER,0,medium,2079633.9150725896,2079633.9150725896,2079633.9150725896,2079633.9150725896
PER,1,medium,2410693.149583399,2410693.149583399,2410693.149583399,2410693.149583399
PER,2,medium,3558026.279931452,3558026.279931452,3558026.279931452,3558026.279931452
PER,3,medium,6038134.492761205,6038134.492761205,6038134.492761205,6038134.492761205
PER,4,medium,4406784.811708168,4406784.811708168,4406784.811708168,4406784.811708168
PER,5,medium,7390278.451852013,7390278.451852013,7390278.451852013,7390278.451852013
PER,6,medium,1155683.8479824003,1155683.8479824003,1155683.8479824003,1155683.8479824003
PER,7,medium,516660.9941747596,516660.9941747596,516660.9941747596,516660.9941747596
PER,8,medium,507966.82358195214,507966.82358195214,507966.82358195214,507966.82358195214
PER,9,medium,1131088.2678986771,1131088.2678986771,1131088.2678986771,1131088.2678986771
ZAF,0,medium,1266536.7208874659,1266536.7208874659,1266536.7208874659,1266536.7208874659
ZAF,1,medium,1338164.8528854372,1338164.8528854372,1338164.8528854372,1338164.8528854372
ZAF,2,medium,3110462.9596166215,3110462.9596166215,3110462.9596166215,3110462.9596166215
ZAF,3,medium,1644451.756072094,1644451.756072094,1644451.756072094,1644451.756072094
ZAF,4,medium,5307669.021881123,5307669.021881123,5307669.021881123,5307669.021881123
ZAF,5,medium,8536574.493213626,8536574.493213626,8536574.493213626,8536574.493213626
ZAF,6,medium,9288203.782160273,9288203.782160273,9288203.782160273,9288203.782160273
ZAF,7,medium,6115284.947880548,6115284.947880548,6115284.947880548,6115284.947880548
ZAF,8,medium,7376111.88749479,7376111.88749479,7376111.88749479,7376111.88749479
ZAF,9,medium,21831023.726797257,21831023.726797257,21831023.726797257,21831023.726797257
