Charging_profile,Unit
0.089097311,GWh/GWh fleet
0.098858057,GWh/GWh fleet
0.102869113,GWh/GWh fleet
0.105172039,GWh/GWh fleet
0.104821263,GWh/GWh fleet
0.103951946,GWh/GWh fleet
0.105736332,GWh/GWh fleet
0.105797337,GWh/GWh fleet
0.105599072,GWh/GWh fleet
0.10556857,GWh/GWh fleet
0.10296062,GWh/GWh fleet
0.098812303,GWh/GWh fleet
0.09876655,GWh/GWh fleet
0.098888559,GWh/GWh fleet
0.097912484,GWh/GWh fleet
0.098888559,GWh/GWh fleet
0.089920874,GWh/GWh fleet
0.082539309,GWh/GWh fleet
0.082630816,GWh/GWh fleet
0.080648165,GWh/GWh fleet
0.079397569,GWh/GWh fleet
0.079321313,GWh/GWh fleet
0.080831179,GWh/GWh fleet
0.084842235,GWh/GWh fleet
0.090302153,GWh/GWh fleet
0.099132578,GWh/GWh fleet
0.103021625,GWh/GWh fleet
0.104836514,GWh/GWh fleet
0.105034779,GWh/GWh fleet
0.103463909,GWh/GWh fleet
0.105278798,GWh/GWh fleet
0.105873593,GWh/GWh fleet
0.106636151,GWh/GWh fleet
0.10570583,GWh/GWh fleet
0.103174137,GWh/GWh fleet
0.099605364,GWh/GWh fleet
0.099864634,GWh/GWh fleet
0.099330843,GWh/GWh fleet
0.09850728,GWh/GWh fleet
0.099330843,GWh/GWh fleet
0.090378408,GWh/GWh fleet
0.085498035,GWh/GWh fleet
0.0830731,GWh/GWh fleet
0.080937937,GWh/GWh fleet
0.079778848,GWh/GWh fleet
0.079656839,GWh/GWh fleet
0.081120951,GWh/GWh fleet
0.085284519,GWh/GWh fleet
0.090454664,GWh/GWh fleet
0.099147829,GWh/GWh fleet
0.102869113,GWh/GWh fleet
0.103692676,GWh/GWh fleet
0.100505183,GWh/GWh fleet
0.098919061,GWh/GWh fleet
0.100932215,GWh/GWh fleet
0.101679522,GWh/GWh fleet
0.10151176,GWh/GWh fleet
0.101023722,GWh/GWh fleet
0.098614038,GWh/GWh fleet
0.09602134,GWh/GWh fleet
0.09641787,GWh/GWh fleet
0.095701065,GWh/GWh fleet
0.094511474,GWh/GWh fleet
0.095701065,GWh/GWh fleet
0.08647411,GWh/GWh fleet
0.086047077,GWh/GWh fleet
0.079702592,GWh/GWh fleet
0.077887704,GWh/GWh fleet
0.076942131,GWh/GWh fleet
0.076896378,GWh/GWh fleet
0.079031541,GWh/GWh fleet
0.08359164,GWh/GWh fleet
0.088883794,GWh/GWh fleet
0.097271935,GWh/GWh fleet
0.101206736,GWh/GWh fleet
0.103357151,GWh/GWh fleet
0.10321989,GWh/GWh fleet
0.10190829,GWh/GWh fleet
0.103280895,GWh/GWh fleet
0.103601169,GWh/GWh fleet
0.103890941,GWh/GWh fleet
0.103113132,GWh/GWh fleet
0.100550936,GWh/GWh fleet
0.097561708,GWh/GWh fleet
0.097668466,GWh/GWh fleet
0.097409196,GWh/GWh fleet
0.095792572,GWh/GWh fleet
0.097409196,GWh/GWh fleet
0.087892468,GWh/GWh fleet
0.082188532,GWh/GWh fleet
0.08136497,GWh/GWh fleet
0.079336564,GWh/GWh fleet
0.078009713,GWh/GWh fleet
0.077826699,GWh/GWh fleet
0.079702592,GWh/GWh fleet
0.083972919,GWh/GWh fleet
0.08921932,GWh/GWh fleet
0.09759221,GWh/GWh fleet
0.101191485,GWh/GWh fleet
0.103250392,GWh/GWh fleet
0.102914867,GWh/GWh fleet
0.101694774,GWh/GWh fleet
0.103326648,GWh/GWh fleet
0.103845188,GWh/GWh fleet
0.103967197,GWh/GWh fleet
0.103341899,GWh/GWh fleet
0.100169657,GWh/GWh fleet
0.097180428,GWh/GWh fleet
0.096433121,GWh/GWh fleet
0.094953758,GWh/GWh fleet
0.093382888,GWh/GWh fleet
0.094953758,GWh/GWh fleet
0.086824887,GWh/GWh fleet
0.083683147,GWh/GWh fleet
0.080419397,GWh/GWh fleet
0.078604508,GWh/GWh fleet
0.076881127,GWh/GWh fleet
0.076621857,GWh/GWh fleet
0.077384415,GWh/GWh fleet
0.079062043,GWh/GWh fleet
0.079519578,GWh/GWh fleet
0.084933742,GWh/GWh fleet
0.087755208,GWh/GWh fleet
0.090058134,GWh/GWh fleet
0.090164892,GWh/GWh fleet
0.088929548,GWh/GWh fleet
0.088105985,GWh/GWh fleet
0.087312924,GWh/GWh fleet
0.086779133,GWh/GWh fleet
0.085909817,GWh/GWh fleet
0.085101505,GWh/GWh fleet
0.085406528,GWh/GWh fleet
0.086977399,GWh/GWh fleet
0.087053654,GWh/GWh fleet
0.087114659,GWh/GWh fleet
0.087053654,GWh/GWh fleet
0.081471728,GWh/GWh fleet
0.083561137,GWh/GWh fleet
0.076469345,GWh/GWh fleet
0.074776466,GWh/GWh fleet
0.073480117,GWh/GWh fleet
0.072961577,GWh/GWh fleet
0.073251349,GWh/GWh fleet
0.074730712,GWh/GWh fleet
0.074791717,GWh/GWh fleet
0.078589257,GWh/GWh fleet
0.081822504,GWh/GWh fleet
0.084064426,GWh/GWh fleet
0.084125431,GWh/GWh fleet
0.083866161,GWh/GWh fleet
0.084948993,GWh/GWh fleet
0.085284519,GWh/GWh fleet
0.085437031,GWh/GWh fleet
0.084872738,GWh/GWh fleet
0.084338947,GWh/GWh fleet
0.085025249,GWh/GWh fleet
0.087450185,GWh/GWh fleet
0.089036306,GWh/GWh fleet
0.089966627,GWh/GWh fleet
0.089036306,GWh/GWh fleet
0.083805156,GWh/GWh fleet
0.07861976,GWh/GWh fleet
0.077384415,GWh/GWh fleet
0.075600029,GWh/GWh fleet
0.074288429,GWh/GWh fleet
0.074349433,GWh/GWh fleet
0.076728615,GWh/GWh fleet
0.082005518,GWh/GWh fleet
0.08804498,GWh/GWh fleet
0.097149926,GWh/GWh fleet
0.101023722,GWh/GWh fleet
0.103128383,GWh/GWh fleet
0.103067378,GWh/GWh fleet
0.101206736,GWh/GWh fleet
0.102884364,GWh/GWh fleet
0.103204639,GWh/GWh fleet
0.102975871,GWh/GWh fleet
0.102869113,GWh/GWh fleet
0.100261164,GWh/GWh fleet
0.097058419,GWh/GWh fleet
0.097363442,GWh/GWh fleet
0.096570382,GWh/GWh fleet
0.095182526,GWh/GWh fleet
0.096570382,GWh/GWh fleet
0.086946896,GWh/GWh fleet
0.079977113,GWh/GWh fleet
0.07993136,GWh/GWh fleet
0.078131722,GWh/GWh fleet
0.077003136,GWh/GWh fleet
0.077140397,GWh/GWh fleet
0.079214555,GWh/GWh fleet
0.083423877,GWh/GWh fleet
0.089051557,GWh/GWh fleet
0.097454949,GWh/GWh fleet
0.101237239,GWh/GWh fleet
0.102991123,GWh/GWh fleet
0.102808109,GWh/GWh fleet
0.101771029,GWh/GWh fleet
0.103509662,GWh/GWh fleet
0.104058704,GWh/GWh fleet
0.103982448,GWh/GWh fleet
0.103433406,GWh/GWh fleet
0.10047468,GWh/GWh fleet
0.097424447,GWh/GWh fleet
0.096341614,GWh/GWh fleet
0.095853577,GWh/GWh fleet
0.094679237,GWh/GWh fleet
0.095853577,GWh/GWh fleet
0.087206166,GWh/GWh fleet
0.082432551,GWh/GWh fleet
0.08019063,GWh/GWh fleet
0.078543504,GWh/GWh fleet
0.077460671,GWh/GWh fleet
0.077125145,GWh/GWh fleet
0.079199304,GWh/GWh fleet
0.083896663,GWh/GWh fleet
0.089127813,GWh/GWh fleet
0.097637963,GWh/GWh fleet
0.100916964,GWh/GWh fleet
0.102594592,GWh/GWh fleet
0.102914867,GWh/GWh fleet
0.101954043,GWh/GWh fleet
0.103829937,GWh/GWh fleet
0.104287472,GWh/GWh fleet
0.103814686,GWh/GWh fleet
0.103143634,GWh/GWh fleet
0.101023722,GWh/GWh fleet
0.096036591,GWh/GWh fleet
0.095716317,GWh/GWh fleet
0.094984261,GWh/GWh fleet
0.093550651,GWh/GWh fleet
0.094984261,GWh/GWh fleet
0.085711552,GWh/GWh fleet
0.083256114,GWh/GWh fleet
0.079229806,GWh/GWh fleet
0.077536927,GWh/GWh fleet
0.07653035,GWh/GWh fleet
0.076362587,GWh/GWh fleet
0.07836049,GWh/GWh fleet
0.082996844,GWh/GWh fleet
0.088319501,GWh/GWh fleet
0.096539879,GWh/GWh fleet
0.099879885,GWh/GWh fleet
0.102213313,GWh/GWh fleet
0.102182811,GWh/GWh fleet
0.101221987,GWh/GWh fleet
0.103021625,GWh/GWh fleet
0.103677425,GWh/GWh fleet
0.10413496,GWh/GWh fleet
0.103326648,GWh/GWh fleet
0.100886462,GWh/GWh fleet
0.097439698,GWh/GWh fleet
0.097897233,GWh/GWh fleet
0.097637963,GWh/GWh fleet
0.096387368,GWh/GWh fleet
0.097637963,GWh/GWh fleet
0.08896005,GWh/GWh fleet
0.081715746,GWh/GWh fleet
0.081441225,GWh/GWh fleet
0.079717844,GWh/GWh fleet
0.078833276,GWh/GWh fleet
0.078940034,GWh/GWh fleet
0.081059946,GWh/GWh fleet
0.084049175,GWh/GWh fleet
0.088517766,GWh/GWh fleet
0.096738145,GWh/GWh fleet
0.100535685,GWh/GWh fleet
0.102686099,GWh/GWh fleet
0.102198062,GWh/GWh fleet
0.100810206,GWh/GWh fleet
0.102289569,GWh/GWh fleet
0.102808109,GWh/GWh fleet
0.102335323,GWh/GWh fleet
0.101801532,GWh/GWh fleet
0.099285089,GWh/GWh fleet
0.096631386,GWh/GWh fleet
0.096448372,GWh/GWh fleet
0.095853577,GWh/GWh fleet
0.094389465,GWh/GWh fleet
0.095853577,GWh/GWh fleet
0.087922971,GWh/GWh fleet
0.084598217,GWh/GWh fleet
0.081441225,GWh/GWh fleet
0.079458574,GWh/GWh fleet
0.078070718,GWh/GWh fleet
0.077719941,GWh/GWh fleet
0.078467248,GWh/GWh fleet
0.079595834,GWh/GWh fleet
0.081914011,GWh/GWh fleet
0.088609273,GWh/GWh fleet
0.091918776,GWh/GWh fleet
0.09458773,GWh/GWh fleet
0.094374214,GWh/GWh fleet
0.092910102,GWh/GWh fleet
0.092650832,GWh/GWh fleet
0.092330558,GWh/GWh fleet
0.091217223,GWh/GWh fleet
0.090073385,GWh/GWh fleet
0.088899045,GWh/GWh fleet
0.089112562,GWh/GWh fleet
0.090332655,GWh/GWh fleet
0.090683432,GWh/GWh fleet
0.090774939,GWh/GWh fleet
0.090683432,GWh/GWh fleet
0.086413105,GWh/GWh fleet
0.084445705,GWh/GWh fleet
0.080221132,GWh/GWh fleet
0.078146974,GWh/GWh fleet
0.077094643,GWh/GWh fleet
0.076469345,GWh/GWh fleet
0.076499848,GWh/GWh fleet
0.077765694,GWh/GWh fleet
0.077872453,GWh/GWh fleet
0.081608988,GWh/GWh fleet
0.084079677,GWh/GWh fleet
0.086275845,GWh/GWh fleet
0.087053654,GWh/GWh fleet
0.086565617,GWh/GWh fleet
0.087282422,GWh/GWh fleet
0.087892468,GWh/GWh fleet
0.088075482,GWh/GWh fleet
0.086855389,GWh/GWh fleet
0.086779133,GWh/GWh fleet
0.087800961,GWh/GWh fleet
0.08987512,GWh/GWh fleet
0.091293478,GWh/GWh fleet
0.091918776,GWh/GWh fleet
0.091293478,GWh/GWh fleet
0.085787808,GWh/GWh fleet
0.08333237,GWh/GWh fleet
0.079062043,GWh/GWh fleet
0.077323411,GWh/GWh fleet
0.075950806,GWh/GWh fleet
0.076057564,GWh/GWh fleet
0.078528253,GWh/GWh fleet
0.083622142,GWh/GWh fleet
0.089722608,GWh/GWh fleet
0.099117326,GWh/GWh fleet
0.102777606,GWh/GWh fleet
0.104928021,GWh/GWh fleet
0.104760258,GWh/GWh fleet
0.103326648,GWh/GWh fleet
0.104958523,GWh/GWh fleet
0.104943272,GWh/GWh fleet
0.104714504,GWh/GWh fleet
0.104256969,GWh/GWh fleet
0.101679522,GWh/GWh fleet
0.098431024,GWh/GWh fleet
0.099102075,GWh/GWh fleet
0.099010568,GWh/GWh fleet
0.097485452,GWh/GWh fleet
0.099010568,GWh/GWh fleet
0.088273748,GWh/GWh fleet
0.081715746,GWh/GWh fleet
0.080556658,GWh/GWh fleet
0.077231904,GWh/GWh fleet
0.076255829,GWh/GWh fleet
0.076423592,GWh/GWh fleet
0.078421495,GWh/GWh fleet
0.082890086,GWh/GWh fleet
0.088472013,GWh/GWh fleet
0.096707642,GWh/GWh fleet
0.100916964,GWh/GWh fleet
0.103143634,GWh/GWh fleet
0.103143634,GWh/GWh fleet
0.101816783,GWh/GWh fleet
0.103448658,GWh/GWh fleet
0.103540165,GWh/GWh fleet
0.103906193,GWh/GWh fleet
0.103387653,GWh/GWh fleet
0.100581438,GWh/GWh fleet
0.097561708,GWh/GWh fleet
0.097759973,GWh/GWh fleet
0.096783898,GWh/GWh fleet
0.094785995,GWh/GWh fleet
0.096783898,GWh/GWh fleet
0.086809636,GWh/GWh fleet
0.084476207,GWh/GWh fleet
0.079748346,GWh/GWh fleet
0.078040215,GWh/GWh fleet
0.077018387,GWh/GWh fleet
0.076942131,GWh/GWh fleet
0.078879029,GWh/GWh fleet
0.083545886,GWh/GWh fleet
0.089127813,GWh/GWh fleet
0.097378694,GWh/GWh fleet
0.101038973,GWh/GWh fleet
0.102838611,GWh/GWh fleet
0.102686099,GWh/GWh fleet
0.101572764,GWh/GWh fleet
0.103692676,GWh/GWh fleet
0.104470486,GWh/GWh fleet
0.10453149,GWh/GWh fleet
0.103814686,GWh/GWh fleet
0.10138975,GWh/GWh fleet
0.098217508,GWh/GWh fleet
0.098400522,GWh/GWh fleet
0.09785148,GWh/GWh fleet
0.096326363,GWh/GWh fleet
0.09785148,GWh/GWh fleet
0.088334752,GWh/GWh fleet
0.082539309,GWh/GWh fleet
0.081090449,GWh/GWh fleet
0.07927556,GWh/GWh fleet
0.078070718,GWh/GWh fleet
0.077780946,GWh/GWh fleet
0.079733095,GWh/GWh fleet
0.08424744,GWh/GWh fleet
0.089402334,GWh/GWh fleet
0.098202257,GWh/GWh fleet
0.102213313,GWh/GWh fleet
0.104546742,GWh/GWh fleet
0.104485737,GWh/GWh fleet
0.103265644,GWh/GWh fleet
0.103494411,GWh/GWh fleet
0.104302723,GWh/GWh fleet
0.10413496,GWh/GWh fleet
0.103250392,GWh/GWh fleet
0.10021541,GWh/GWh fleet
0.09667714,GWh/GWh fleet
0.096356865,GWh/GWh fleet
0.095380791,GWh/GWh fleet
0.094145446,GWh/GWh fleet
0.095380791,GWh/GWh fleet
0.087999227,GWh/GWh fleet
0.083972919,GWh/GWh fleet
0.081685244,GWh/GWh fleet
0.079565332,GWh/GWh fleet
0.078070718,GWh/GWh fleet
0.077262406,GWh/GWh fleet
0.077552178,GWh/GWh fleet
0.078985788,GWh/GWh fleet
0.078940034,GWh/GWh fleet
0.082310542,GWh/GWh fleet
0.085269268,GWh/GWh fleet
0.087678952,GWh/GWh fleet
0.087678952,GWh/GWh fleet
0.086962147,GWh/GWh fleet
0.087175664,GWh/GWh fleet
0.087602696,GWh/GWh fleet
0.087175664,GWh/GWh fleet
0.085986073,GWh/GWh fleet
0.084491458,GWh/GWh fleet
0.084720226,GWh/GWh fleet
0.087053654,GWh/GWh fleet
0.087800961,GWh/GWh fleet
0.088197492,GWh/GWh fleet
0.087800961,GWh/GWh fleet
0.084628719,GWh/GWh fleet
0.08464397,GWh/GWh fleet
0.078574006,GWh/GWh fleet
0.076438843,GWh/GWh fleet
0.07509674,GWh/GWh fleet
0.074684959,GWh/GWh fleet
0.075371261,GWh/GWh fleet
0.077399666,GWh/GWh fleet
0.079977113,GWh/GWh fleet
0.086519864,GWh/GWh fleet
0.090363157,GWh/GWh fleet
0.093230376,GWh/GWh fleet
0.093230376,GWh/GWh fleet
0.091903525,GWh/GWh fleet
0.09130873,GWh/GWh fleet
0.091201971,GWh/GWh fleet
0.090652929,GWh/GWh fleet
0.089829367,GWh/GWh fleet
0.088014478,GWh/GWh fleet
0.087739957,GWh/GWh fleet
0.089920874,GWh/GWh fleet
0.090088636,GWh/GWh fleet
0.090149641,GWh/GWh fleet
0.090088636,GWh/GWh fleet
0.085650547,GWh/GWh fleet
0.081303965,GWh/GWh fleet
0.080099123,GWh/GWh fleet
0.077826699,GWh/GWh fleet
0.076164322,GWh/GWh fleet
0.075645782,GWh/GWh fleet
0.076057564,GWh/GWh fleet
0.077719941,GWh/GWh fleet
0.077613183,GWh/GWh fleet
0.081075197,GWh/GWh fleet
0.084232189,GWh/GWh fleet
0.086260594,GWh/GWh fleet
0.086367352,GWh/GWh fleet
0.08607758,GWh/GWh fleet
0.086657124,GWh/GWh fleet
0.086504612,GWh/GWh fleet
0.086169087,GWh/GWh fleet
0.085940319,GWh/GWh fleet
0.085437031,GWh/GWh fleet
0.086550366,GWh/GWh fleet
0.089951376,GWh/GWh fleet
0.091339232,GWh/GWh fleet
0.091903525,GWh/GWh fleet
0.091339232,GWh/GWh fleet
0.085803059,GWh/GWh fleet
0.082844333,GWh/GWh fleet
0.079077295,GWh/GWh fleet
0.076972634,GWh/GWh fleet
0.076103317,GWh/GWh fleet
0.075767792,GWh/GWh fleet
0.07796396,GWh/GWh fleet
0.083347621,GWh/GWh fleet
0.089280325,GWh/GWh fleet
0.098781801,GWh/GWh fleet
0.10204555,GWh/GWh fleet
0.104424732,GWh/GWh fleet
0.104561993,GWh/GWh fleet
0.103402904,GWh/GWh fleet
0.105431309,GWh/GWh fleet
0.106010853,GWh/GWh fleet
0.105675328,GWh/GWh fleet
0.105111035,GWh/GWh fleet
0.10256409,GWh/GWh fleet
0.098705545,GWh/GWh fleet
0.099513857,GWh/GWh fleet
0.098659792,GWh/GWh fleet
0.096707642,GWh/GWh fleet
0.098659792,GWh/GWh fleet
0.088487264,GWh/GWh fleet
0.081837756,GWh/GWh fleet
0.081532732,GWh/GWh fleet
0.079733095,GWh/GWh fleet
0.078665513,GWh/GWh fleet
0.078375741,GWh/GWh fleet
0.080297388,GWh/GWh fleet
0.084979496,GWh/GWh fleet
0.090546171,GWh/GWh fleet
0.098858057,GWh/GWh fleet
0.102975871,GWh/GWh fleet
0.1053093,GWh/GWh fleet
0.105065281,GWh/GWh fleet
0.103601169,GWh/GWh fleet
0.105233044,GWh/GWh fleet
0.10544656,GWh/GWh fleet
0.105217793,GWh/GWh fleet
0.104989025,GWh/GWh fleet
0.101999797,GWh/GWh fleet
0.098522531,GWh/GWh fleet
0.098659792,GWh/GWh fleet
0.098187005,GWh/GWh fleet
0.096539879,GWh/GWh fleet
0.098187005,GWh/GWh fleet
0.088060231,GWh/GWh fleet
0.084277942,GWh/GWh fleet
0.081014193,GWh/GWh fleet
0.07901629,GWh/GWh fleet
0.077674187,GWh/GWh fleet
0.077369164,GWh/GWh fleet
0.079428071,GWh/GWh fleet
0.084430454,GWh/GWh fleet
0.089692106,GWh/GWh fleet
0.098415773,GWh/GWh fleet
0.102213313,GWh/GWh fleet
0.104378979,GWh/GWh fleet
0.104256969,GWh/GWh fleet
0.103006374,GWh/GWh fleet
0.104622997,GWh/GWh fleet
0.105385556,GWh/GWh fleet
0.105370305,GWh/GWh fleet
0.105141537,GWh/GWh fleet
0.102350574,GWh/GWh fleet
0.098064996,GWh/GWh fleet
0.098400522,GWh/GWh fleet
0.09772947,GWh/GWh fleet
0.096524628,GWh/GWh fleet
0.09772947,GWh/GWh fleet
0.089051557,GWh/GWh fleet
0.083530635,GWh/GWh fleet
0.081547983,GWh/GWh fleet
0.079687341,GWh/GWh fleet
0.078238481,GWh/GWh fleet
0.077902955,GWh/GWh fleet
0.079763597,GWh/GWh fleet
0.084460956,GWh/GWh fleet
0.089707357,GWh/GWh fleet
0.098522531,GWh/GWh fleet
0.102472583,GWh/GWh fleet
0.104333225,GWh/GWh fleet
0.103692676,GWh/GWh fleet
0.102137057,GWh/GWh fleet
0.104195965,GWh/GWh fleet
0.104439983,GWh/GWh fleet
0.104302723,GWh/GWh fleet
0.1039977,GWh/GWh fleet
0.101069476,GWh/GWh fleet
0.097698968,GWh/GWh fleet
0.098446275,GWh/GWh fleet
0.097744722,GWh/GWh fleet
0.096600884,GWh/GWh fleet
0.097744722,GWh/GWh fleet
0.08870078,GWh/GWh fleet
0.084659221,GWh/GWh fleet
0.081929263,GWh/GWh fleet
0.080175379,GWh/GWh fleet
0.078985788,GWh/GWh fleet
0.07861976,GWh/GWh fleet
0.080434648,GWh/GWh fleet
0.08490324,GWh/GWh fleet
0.090454664,GWh/GWh fleet
0.099330843,GWh/GWh fleet
0.103174137,GWh/GWh fleet
0.105233044,GWh/GWh fleet
0.104622997,GWh/GWh fleet
0.103372402,GWh/GWh fleet
0.104928021,GWh/GWh fleet
0.105278798,GWh/GWh fleet
0.105599072,GWh/GWh fleet
0.104546742,GWh/GWh fleet
0.100535685,GWh/GWh fleet
0.096326363,GWh/GWh fleet
0.096051842,GWh/GWh fleet
0.094801247,GWh/GWh fleet
0.093108367,GWh/GWh fleet
0.094801247,GWh/GWh fleet
0.087236668,GWh/GWh fleet
0.084674472,GWh/GWh fleet
0.081136202,GWh/GWh fleet
0.079031541,GWh/GWh fleet
0.077628434,GWh/GWh fleet
0.076865876,GWh/GWh fleet
0.077277657,GWh/GWh fleet
0.07941282,GWh/GWh fleet
0.08163949,GWh/GWh fleet
0.088609273,GWh/GWh fleet
0.092589828,GWh/GWh fleet
0.095136772,GWh/GWh fleet
0.094908005,GWh/GWh fleet
0.093550651,GWh/GWh fleet
0.093199874,GWh/GWh fleet
0.092971107,GWh/GWh fleet
0.09210179,GWh/GWh fleet
0.091156218,GWh/GWh fleet
0.089600599,GWh/GWh fleet
0.088975301,GWh/GWh fleet
0.090820692,GWh/GWh fleet
0.091522246,GWh/GWh fleet
0.091461241,GWh/GWh fleet
0.091522246,GWh/GWh fleet
0.087434933,GWh/GWh fleet
0.0837289,GWh/GWh fleet
0.081624239,GWh/GWh fleet
0.079641588,GWh/GWh fleet
0.077887704,GWh/GWh fleet
0.077109894,GWh/GWh fleet
0.077247155,GWh/GWh fleet
0.079001039,GWh/GWh fleet
0.078787522,GWh/GWh fleet
0.082310542,GWh/GWh fleet
0.085223514,GWh/GWh fleet
0.087267171,GWh/GWh fleet
0.08752644,GWh/GWh fleet
0.084277942,GWh/GWh fleet
0.0843847,GWh/GWh fleet
0.083957668,GWh/GWh fleet
0.084537212,GWh/GWh fleet
0.084720226,GWh/GWh fleet
0.083439128,GWh/GWh fleet
0.084049175,GWh/GWh fleet
0.08673338,GWh/GWh fleet
0.087678952,GWh/GWh fleet
0.088166989,GWh/GWh fleet
0.087678952,GWh/GWh fleet
0.082737574,GWh/GWh fleet
0.084323696,GWh/GWh fleet
0.07653035,GWh/GWh fleet
0.075584778,GWh/GWh fleet
0.07430368,GWh/GWh fleet
0.074242675,GWh/GWh fleet
0.075996559,GWh/GWh fleet
0.081425974,GWh/GWh fleet
0.088365255,GWh/GWh fleet
0.09707367,GWh/GWh fleet
0.101572764,GWh/GWh fleet
0.103463909,GWh/GWh fleet
0.103555416,GWh/GWh fleet
0.102030299,GWh/GWh fleet
0.102808109,GWh/GWh fleet
0.102777606,GWh/GWh fleet
0.102625095,GWh/GWh fleet
0.101862536,GWh/GWh fleet
0.099757875,GWh/GWh fleet
0.096616135,GWh/GWh fleet
0.097637963,GWh/GWh fleet
0.096524628,GWh/GWh fleet
0.09524353,GWh/GWh fleet
0.096524628,GWh/GWh fleet
0.087358678,GWh/GWh fleet
0.079306062,GWh/GWh fleet
0.08098369,GWh/GWh fleet
0.07901629,GWh/GWh fleet
0.077933457,GWh/GWh fleet
0.077369164,GWh/GWh fleet
0.078848527,GWh/GWh fleet
0.084079677,GWh/GWh fleet
0.089661604,GWh/GWh fleet
0.098583536,GWh/GWh fleet
0.102030299,GWh/GWh fleet
0.104592495,GWh/GWh fleet
0.104760258,GWh/GWh fleet
0.102060802,GWh/GWh fleet
0.103250392,GWh/GWh fleet
0.103662174,GWh/GWh fleet
0.102106555,GWh/GWh fleet
0.101176234,GWh/GWh fleet
0.099285089,GWh/GWh fleet
0.096311112,GWh/GWh fleet
0.097241433,GWh/GWh fleet
0.096387368,GWh/GWh fleet
0.094343712,GWh/GWh fleet
0.096387368,GWh/GWh fleet
0.086580868,GWh/GWh fleet
0.083622142,GWh/GWh fleet
0.079794099,GWh/GWh fleet
0.077933457,GWh/GWh fleet
0.076347336,GWh/GWh fleet
0.076118568,GWh/GWh fleet
0.078223229,GWh/GWh fleet
0.083088351,GWh/GWh fleet
0.088166989,GWh/GWh fleet
0.09667714,GWh/GWh fleet
0.100886462,GWh/GWh fleet
0.103006374,GWh/GWh fleet
0.103250392,GWh/GWh fleet
0.101588015,GWh/GWh fleet
0.103692676,GWh/GWh fleet
0.104256969,GWh/GWh fleet
0.104058704,GWh/GWh fleet
0.103494411,GWh/GWh fleet
0.100566187,GWh/GWh fleet
0.097531205,GWh/GWh fleet
0.097927736,GWh/GWh fleet
0.096783898,GWh/GWh fleet
0.095258782,GWh/GWh fleet
0.096783898,GWh/GWh fleet
0.087114659,GWh/GWh fleet
0.082463053,GWh/GWh fleet
0.080038118,GWh/GWh fleet
0.078177476,GWh/GWh fleet
0.077064141,GWh/GWh fleet
0.076896378,GWh/GWh fleet
0.078940034,GWh/GWh fleet
0.083500133,GWh/GWh fleet
0.088853292,GWh/GWh fleet
0.097180428,GWh/GWh fleet
0.101298243,GWh/GWh fleet
0.103601169,GWh/GWh fleet
0.103341899,GWh/GWh fleet
0.102060802,GWh/GWh fleet
0.103921444,GWh/GWh fleet
0.102838611,GWh/GWh fleet
0.102930118,GWh/GWh fleet
0.10308263,GWh/GWh fleet
0.10059669,GWh/GWh fleet
0.096951661,GWh/GWh fleet
0.097820977,GWh/GWh fleet
0.097210931,GWh/GWh fleet
0.095777321,GWh/GWh fleet
0.097210931,GWh/GWh fleet
0.087678952,GWh/GWh fleet
0.082722323,GWh/GWh fleet
0.081181956,GWh/GWh fleet
0.079062043,GWh/GWh fleet
0.078070718,GWh/GWh fleet
0.077857201,GWh/GWh fleet
0.079519578,GWh/GWh fleet
0.084186435,GWh/GWh fleet
0.089402334,GWh/GWh fleet
0.098492029,GWh/GWh fleet
0.102274318,GWh/GWh fleet
0.104729756,GWh/GWh fleet
0.104485737,GWh/GWh fleet
0.102853862,GWh/GWh fleet
0.103936695,GWh/GWh fleet
0.10282336,GWh/GWh fleet
0.10151176,GWh/GWh fleet
0.100810206,GWh/GWh fleet
0.09811075,GWh/GWh fleet
0.096067093,GWh/GWh fleet
0.095441796,GWh/GWh fleet
0.0935354,GWh/GWh fleet
0.091339232,GWh/GWh fleet
0.0935354,GWh/GWh fleet
0.084354198,GWh/GWh fleet
0.083774654,GWh/GWh fleet
0.078741769,GWh/GWh fleet
0.076591355,GWh/GWh fleet
0.075310257,GWh/GWh fleet
0.075081489,GWh/GWh fleet
0.07561528,GWh/GWh fleet
0.077613183,GWh/GWh fleet
0.080129625,GWh/GWh fleet
0.086138584,GWh/GWh fleet
0.089082059,GWh/GWh fleet
0.091384985,GWh/GWh fleet
0.091781516,GWh/GWh fleet
0.090561422,GWh/GWh fleet
0.089722608,GWh/GWh fleet
0.089204069,GWh/GWh fleet
0.088487264,GWh/GWh fleet
0.087633199,GWh/GWh fleet
0.086641873,GWh/GWh fleet
0.086641873,GWh/GWh fleet
0.088319501,GWh/GWh fleet
0.088227994,GWh/GWh fleet
0.087846715,GWh/GWh fleet
0.088227994,GWh/GWh fleet
0.082966342,GWh/GWh fleet
0.080953188,GWh/GWh fleet
0.077140397,GWh/GWh fleet
0.074974731,GWh/GWh fleet
0.073769889,GWh/GWh fleet
0.073297103,GWh/GWh fleet
0.073571624,GWh/GWh fleet
0.074974731,GWh/GWh fleet
0.075966057,GWh/GWh fleet
0.08019063,GWh/GWh fleet
0.083179858,GWh/GWh fleet
0.08581831,GWh/GWh fleet
0.08621484,GWh/GWh fleet
0.085711552,GWh/GWh fleet
